text,label
"Gente do céu, nem assisto mais o #AltasHoras por causa desse insuportável do Marco Luque, que cara bem sem graça. Tenho 100 tipos de nojo.",Negativo
#MasterChefBR Viiuuuuuu Surra de Sorvete de cachaça de Jambu 😍 Chama ele aí pro #Allcolinária @user,Neutro
"Não lembro da atriz Isabel Ribeiro, taí mais um bom motivo p/ prestigiar o #MemóriaNacional, p/ conhecermos essas estrelas! #VídeoShowAoVivo",Positivo
"Poxa, o @user saiu ontem do. #MasterChefBR. Eu gostava das performances dele. Kkkk",Negativo
Gente o treinador da @user hahahahah #MasterChefBR,Neutro
Maiara e Maraisa cantando belchior ❤️❤️❤️   #ConversaComBial,Positivo
"Eu amo a Sandy, mas ela se veste muito mal, sempre com roupas de velha, que não valoriza ela.  #Encontro",Negativo
Consolidados - SBT (17/05):  #TheNoite 4.4 #SBTNotícias I 3.2 #SBTNotícias II 2.6,Neutro
"Hora de levantar, arrumar a casa e me preparar pro melhor evento da minha semana: #MasterChefBr POOOORRAAAA! 😂❤😍",Positivo
#MasterChefBR eu to bem triste 😭😢,Negativo
O Brasil é uma rapariga mesmo #TheNoite,Neutro
Padre Fábio está com a cadimia em dia #ConversaComBial,Positivo
Eu nunca vi em nenhum programa participante sair por q se acidentou! Houve um sensacionalismo ali na hora! #MasterChefBr,Negativo
tô dormindo de uniforme pra ajudar @user #ConversaComBial #MaiaraeMaraisaNoBial,Neutro
"Minha rotina de toda quarta-feira nos últimos dias: acordar,assistir #MasterChefBR  no YouTube. AMO o estagiário que acorda cedo pra postar.",Positivo
Não acredito que hoje não sai nem Miriam e nem a Taize nem sei como escreve o nome da peste #MasterChefBR,Negativo
"medo de baratas: eu tenho, vc tem, paolla oliveira tem, todo mundo tem #VideoShowAoVivo",Neutro
#eDeCasa Falar Sobre Mae 💓😍 tema Bom Demais,Positivo
Não consigo mais ficar acordada pra ver #MasterChefBR,Negativo
fernando foi o único que tomou uma cachaça de jambu e tá ali de boas #MasterChefBR,Neutro
Paolla Maravilhosa como sempre ❤ #VideoShowAoVivo,Positivo
Ainda bem que não assisti #MasterChefBR muito triste que o Vitor B saiu,Negativo
Mas eu me mordo de ciuuuuuuumeees #TheNoite,Neutro
Aí que tuuuudo @user no #VideoShowAoVivo,Positivo
Acho q eh o fim da linha p o vigor b! #MasterChefBR,Negativo
#MasterChefBR Alguém gosta de basquete? SDV,Neutro
Amo o Vitor B. #odeioamirian #MasterChefBR,Positivo
Uso da cor pra doutrinação partidária usando Bob Marley e maconha ?? #Encontro ou panfleto político partidário ?,Negativo
"Meu sonho é comer uma barca de açai ou de hambúrguer, batata, sei lá KKKKK 😍 #MaisVoce",Neutro
Não tenho frescura pra comer e se a comida for de graça muito menos #MasterChefBR,Positivo
Sai a Nayane e deixa o Vitor B  #MasterChefBR,Negativo
Preciso dessa receita... Na minha mesa agora #MaisVoce,Neutro
P. Fábio de Melo sempre impressionando !!  #conversacombial,Positivo
MEU DEUS ME AJUDEM #DomingoLegal,Negativo
"""For compra o presente da minha mãe,e ninguém vai saber ""😂 pow criança é muito ingénua   #Encontro  @BoraPraTag  @belardo_SO  @Eulay18",Neutro
O diretor do filme esteve ontem no #TheNoite com @user e fiquei com vontade de assistir. Parece ser muito bom #SigaORastro,Positivo
To chocada com a bomba que a Sônia Abrão mandou agora no #ATardeESua sobre o #MasterChefBR 😱😱😱,Negativo
Começou a reprise do #MasterChefBR.  Preciso assistir pq só vi o finalzinho terça feira.,Neutro
#VideoShowAoVivo Fátima realmente é um exemplo de pessoa/mulher a ser seguido.,Positivo
Que agoniiiiia #MasterChefBR,Negativo
@user quando vai ter o jogo de panelas de novo?!  #MaisVocê,Neutro
"Antônia de Morais é das minhas! Salto alto, nunca mais!😁#VideoShowAoVivo",Positivo
"HAHA @user sentiu a falta dos #twitters hoje! "" - Vocês devem estar bem ocupados!!"" 📺👀😂 Eu também tô com vocês viu!!! #VídeoShowAoVivo",Negativo
Quanta coisa da vida da Fátima que eu não  tinha visto #VideoShowAoVivo,Neutro
Materia linda no #encontro ❤️,Positivo
Obrigada #masterchefbr por me transformar num zumbie hoje! 😂😴,Negativo
Agora Partiu Ver @user na globo em #ConversaComBial #MaiaraeMaraisaNoBial....,Neutro
#VideoShowAoVivo parabens a vcs do video show a cada dia que passa vcs arrazao,Positivo
mas que tema ridículo ein Fatima #Encontro,Negativo
#VídeoShowAoVivo kkkk sei não essa mãe de leo e uma onda,Neutro
"A terceira música nem acabou, e eu já tô lembrando da gente fazendo amor... #MaiaraeMaraisaNoBial #ConversaComBial",Positivo
O humor do Porta dos Fundos é de fundão mesmo. #TheNoite,Negativo
Interessante esse prato hein #MasterChefBR,Neutro
#BoletimDeSegunda o @user mostrando o fã clube do Lula. Berrooooooooo! 😂 #TheNoite @user @user.,Positivo
Namaria tá de pijama?  #maisvoce,Negativo
"Faz patê de sardinha, galera 😂 #MasterChefBR",Neutro
Eu amo #MasterChefBR isso é sério,Positivo
"#VídeoShowAoVivo ainda bem que avisaram, ananhã nem ligo na globo",Negativo
#VideoShowAoVivo é a Fátima Bernardes.,Neutro
"Jamais ia saber que era a Viviane Pasmanter,que fazia esse personagem na novela,incrível. #MaisVoce",Positivo
Por que a análise do Fogaça é quase sempre cortada? Fica aí o questionamento. #MasterChefBR,Negativo
"A palavra que sempre falo nas tercas na hora do #MasterChefBR é ""To Com Fome""✌",Neutro
"Adorei essa votação, bem mais emocionante #MasterChefBR",Positivo
Como comemorar com uma eliminação entre Vitor B x Yuko? Não dá... QUE MERDAAAAAA #MasterChefBR,Negativo
O gigantossauro personal da Kefera no masterchef hahahha #MasterChefBR,Neutro
"#MasterChefBR masterChef profissionais, gosto pq tem várias tretas",Positivo
Pula pra agosto 😭😭😭  #DomingoLegal,Negativo
#EDeCasa nossa !!!!,Neutro
"Não sei se o Vitor vai ganhar o #MasterChefBR, mas essa edição é todinha dele❤",Positivo
Como essa mulher é grossa! Aff... Estupida! #encontro #forafatima,Negativo
Vai ser o Melhor episódio do #MasterChefBR se a Mirian sair!,Neutro
hj o #ConversaComBial é pra mim,Positivo
Missão do dia: evitar spoilers #MasterchefBR,Negativo
#SBTNotícias com as principais notícias do Brasil e do Mundo com @user! É logo após o #TheNoite! #NãoPercam,Neutro
O Bial atacando o Pd. Fabio e ele dando uma surra de boas respostas! #conversacombial,Positivo
Fiquei com pena do Victor B. #MasterChefBR,Negativo
O que é o depoimento dessa mulher no #Encontro com #FátimaBernardes? Parece que ela ta recitando a lista da feira! 🤔,Neutro
#MaisVocê mt engraçado @user dando bom dia pro louro,Positivo
O MEU FAV SAIU AFSSSS NÃO ACREDITO #MasterChefBR,Negativo
Tão dizendo que é  nina  #ConversaComBial,Neutro
@user sempre linda!! ❤ #VideoShowAoVivo,Positivo
#MasterChefBR vendo esses pratos da equipe azul eu ja estou ficando nervosa😞😞,Negativo
Lucero eu tô tremendo Lucero #DomingoLegal,Neutro
Rodrigo Santoro é uma influência de ator para mim. #ConversaComBial,Positivo
Perdi #MasterChefBR não acreditooooo,Negativo
Calabokinha pq começou o #MasterChefBR,Neutro
Ana Luíza &amp; Débora 💚 #MasterChefBR,Positivo
as cobras estão juntas destilando o veneno já #MasterChefBR,Negativo
@user me surpreendendo em cada programa! #MasterChefBR,Neutro
"O filho do djavam,tem a mesma voz,linda voz!#encontro",Positivo
"Esse #ConversaComBial é quase a mesma coisa do programa do Jô, esperava algo mais original.",Negativo
"O quase filho ga Giuliana da #TerraNostra é o Zac da #RockStory  Sorry, não sei o nome do ator. =D #VideoShowAoVivo",Neutro
#TheNoite  vai ser muito bom 30 anos da #praçaenossa @user,Positivo
Nem acredito que vou ter que assistir o #MasterChefBr sem torcer por vc @user 😭😭 Deveria ter repescagem 😃😘😘,Negativo
Consolidados - SBT (11/05):  #TheNoite 5.8 #SBTNotícias I 4.1 #SBTNoticias II 2.9,Neutro
Exemplo de sobremesa: creme de cupuaçu. Delícia. #MasterChefBR,Positivo
Passei a aula de física inteira cheirando meu casaco E ainda me julgam por causa disso #AltasHoras,Negativo
"#MasterChefBR ""um segundo pessoal, eu disse UM SEGUNDO, anda"" Quem concorda q a @user deveria tomar conta do relógio do ENEM? kkk",Neutro
"""Cada um que expulse o Diabo que criou."" Pde Fabio de Melo. Muito a refletir nessa frase #conversacombial",Positivo
"Hoje no #conversacombial vai estar o meu amado padre. Só q gente,olha só a hora desse programa.",Negativo
Tem anos que não uso ferro que não passo roupa.  #MaisVocê,Neutro
"Tá fácil ficar lendo essas coisas no trabalho, sobre o #VideoShowAoVivo com a @user",Positivo
#MasterChefBR eu teria que me trancar a sete chaves,Negativo
#VideoShowAoVivo   Cláudia Raia,Neutro
A YUKO É MUITO FOFA CARALHO VAI TOMAR NO CU #MasterChefBR,Positivo
@user Quero meus lindos @user e @user de volta no #MasterChefBR  😭😭😭,Negativo
"Depois de hoje, tava na cara que o Vitor ia sair! #MasterChefBR",Neutro
#altashoras a Sophia Abrahão é linda e a cara da Cláudia Raia,Positivo
"Verdade, saudade de ir no banheiro sozinha 😑 #altashoras #vidadeMae ❤",Negativo
@user o que um unicórnio  come? Nuvem!!! #MaisVoce,Neutro
"Gente, amo inhoque e a Tais Araújo dispensando? Manda pra mim #namaria ! 😂😂😂😂 #maisvoce",Positivo
"Douglas é bem debochada, né? Preguiça #masterchefbr",Negativo
Sempre q via a Maiara e Maraisa na propaganda do CD via uma mulher só e queria conhecer a outra. Aí descobri que são gêmeas #ConversaComBial,Neutro
"#altashoras @user Convide Eriberto Leão p/cantar""Hurricane-Furacão) p/que eu possa participar de convidado na platéia que será o melhor",Positivo
Pega pega é o nome da nova novela das 7? A criatividade manda lembranças #MaisVoce,Negativo
@user é um monstro neh ?👏👏👏 #ConversaComBial,Neutro
@user sua linda te vi no @user com @user e amei sua história. #TheNoite,Positivo
"E dale porrada no #MasterChefBR . Não fez prato bom, leva um direto!!",Negativo
Quem vai assistir #MasterchefBR agora também?,Neutro
"#Encontro.  Homem que é homem, não só lava a louça como cozinha também.  Companheirismo é a palavra. A questão não é ajudar.",Positivo
Entendi a intenção dos 2 ringues mas achei meio brega e confuso #MasterChefBR,Negativo
#MaisVocê pombo a passarinho 😂😂😂😂,Neutro
É o tchaaaaan. Eu te amooo!!! #AltasHoras,Positivo
"MANO, VOU CHORAR #MasterChefBR",Negativo
Esse cara de preto perto do tchan me representa muitooooo #AltasHoras,Neutro
Eu serei uma velha jovem tipo a Ana Maria Braga! #MaisVoce,Positivo
Triste em ver o V.B. saindo 😭😭😭 #MasterChefBR,Negativo
"Esse episódio foi foda,foi emocionante! #MasterChefBR",Neutro
Paolla e o cachorro é a coisa mais fofa e LINDA desse mundo ❤ #VideoShowAoVivo,Positivo
#Encontro Fui abusada na infância e até hj não consigo falar sobre o assunto. Muito menos perdoar os abusadores q já faleceram.,Negativo
"23h00 - Globo 19.5, SBT 8.8, RecordTV 6.2, Band 5.0 #MasterChefBR",Neutro
Tiê maravilhosaaaaaaa no #Encontro 💙,Positivo
E essa mulher fica mais 1 semana... #MasterChefBR,Negativo
"o problema da galera é q quando eles vão cozinhar algo pensando no norte, acho q eles tentam buscar o nordeste por ser proximo #MasterChefBR",Neutro
De olho no....♡👀#VideoShowAoVivo,Positivo
Melhor dia vai ser ver Leo e Miriam saindo juntinhos do #masterchefbr,Negativo
"#VideoShowAoVivo,melhor horário pra se almoçar é assistindo vocês",Neutro
"@user fala tão lindo, tem uma calmaria na voz 💜 #ConversaComBial",Positivo
#MasterChefBR quem são os 20% q tão torcendo p time vermelho? Eu só tô vendo azul rsrsrs,Negativo
Mano o povo está falando: Eu já falei vou repetir...  O que eu entendo :Eu já falei vou repetir é a Lucero que manda aqui   #DomingoLegal,Neutro
Muito lindo o filho dele socorro #AltasHoras,Positivo
Vou ficar tonta @user #conversacombial  #MasterChefBR,Negativo
Tem gente impressionada por a mulher ter 9 filhos.... Minha vó teve 23 #Encontro,Neutro
#Thenoite está maneiro hoje 🤙🏽#Maluma #danilogentili,Positivo
@user Senti sua conversa c/Santoro sobre americanos em relação ao Trump foi mal informado e enviou a mensagem errada. #ConversaComBial 1/2,Negativo
Isso é a Fátima Bernardes @user #VideoShowAoVivo,Neutro
Minha Diva!!!!!! #Sandy  #Encontro,Positivo
Porra que medo kkkkkkkkkkkkkk #TheNoite,Negativo
"Agora tem Carlos Alberto de Nóbrega comemorando os 30 Anos da ""#APraçaÉNossa"" 😂😂😘 no #TheNoite do @user no @user.",Neutro
"Já, já 📺 #NasNovelasDaNoiteSBT #CarinhaDeAnjo122😍 #Chiquititas171💙 Logo mais: #ProgramaDoRatinho  #CineEspetacular #TheNoite  @SBTonline.",Positivo
#Encontro.  Tô tentando mas ainda não sei quem é Manoel. É ator?,Negativo
"Vai fala da Nina, aguenta coração #ConversaComBial",Neutro
"#VideoShowAoVivo  Progama mais do que show, amo esse progama, não perco por nem um dia.... #amo",Positivo
"O dia inteiro falando de NOVELAS, que bosta de  TV..............  #encontro",Negativo
"Gente, quero esse mapa astral da Sandy! Comofaz? #Encontro",Neutro
"Não estou sabendo lidar com o filho do Serginho puxando o ""vau vau"" pelo estúdio 😍 #altashoras",Positivo
Sardinha com queijo??????? #MasterChefBR,Negativo
#MasterChefBR vamos lá,Neutro
Mônica  😍😍😍#VideoShowAoVivo,Positivo
Coitado do Vitor B #MasterChefBR,Negativo
"""Todo PM sai de casa querendo salvar uma vida [...] ajudar alguém"", moço, Cabo Theodoro, vc tá numa utopia... #Encontro #EncontroComFatima",Neutro
pe Fábio de Melo melhor pessoa  #ConversaComBial,Positivo
"Vitor ralou a tampa do dedo. Aquele descascador é potente, credo #MasterChefBR",Negativo
#MasterChefBR começou! Hoje é dia de frango com batata doce.,Neutro
Assistindo #conversacombial com o #padrefabiodemelo. Excelente #talkshow. Entrevista inteligência e com humor na medida certa.,Positivo
leonardo cada dia mais invejoso  #MasterChefBR,Negativo
"Thomas e Valval se divertindo no #AltasHoras Fernanda, como sempre, super discreta. E sdd da D. Ana",Neutro
"Ain, céus. Olha essa foto como Jax. Minha nossa...❤#TheNoite",Positivo
"Nicolas Prattes, o Zack de Rock Story. Não mudou nada o resto de Terra Nostra pra cá. #VideoShowAoVivo",Negativo
Ricardo Tozzi um homão desse #VideoShowAoVivo,Neutro
Eu acho a coisa mais linda do mundo o Serginho falando e mostrando a família dele. Me emociona mesmo! #AltasHoras #AmorDeFamília,Positivo
embuste da miriam ficou 😒#MasterChefBR,Negativo
Já quero #DiegoDarksonMc no #VideoShowAoVivo,Neutro
Vanessa da mata no #AltasHoras 😍 Amo muito ❤,Positivo
Pena que recebo spoiler a cada tweet nessa timeline. #MasterChefBR,Negativo
Vocês tão me matando de fome #MaisVoce,Neutro
#MasterChefBR Ainda bem que os lutadores estão descontando a comida que não agradou nos bonecos viu!,Positivo
Todo mundo odeia a Mírian #MasterChefBR,Negativo
Que fome!! Quero!!! #maisvoce,Neutro
AMO A YUKO E VOU DEFENDÊ-LA  #MasterChefBR,Positivo
#MaisVocê Ana Maria nunca viu um ferro de passar...afff...,Negativo
Imagina se aproveitam os ringues e alguns se pegam por ali? 🤔 #MasterChefBR,Neutro
VEEEEM VERMELHOOOO #MasterChefBR,Positivo
MEU AZUL TEM Q GANHAR #MasterChefBR,Negativo
Impressão minha ou a Ana Maria falou dibrar ?? Kkkkkkk #MaisVoce,Neutro
Essa história sobre adoção no #Encontro fazendo nós chorar litros.,Positivo
Deixou a moça no vácuo #MaisVocê,Negativo
A roteirista do #MaisVoce hoje é a @user repassem,Neutro
AMEI AAAA MEU CRUSH TÁ AINDA NA COMPETIÇÃO AAA #MasterChefBR,Positivo
"Fui assistir #MasterChefBR ontem, dormi e agora descobri que meu Vitor saiu AAAAAAAAAAAAAAAAAAAAAA",Negativo
"#VideoShowAoVivo eae, vamo falar da #DiretasJá ?!!!",Neutro
"Braulio Bessa, que homem!!! #Encontro #DiadasMães ❤️",Positivo
Aquarela bxjsjdjjwjs eu tô tremendo  #DomingoLegal,Negativo
É O Tchan No #AltasHoras,Neutro
Admiro essas mulheres que fazem parto natural. #AltasHoras,Positivo
"@user Nao faz assim, fica c nós!!!!! #MasterChefBr",Negativo
NaMaria já mandou o recado: parem com o bullying com a Taís. #maisvoce,Neutro
"#TheNoite  o melhor quadro, Mestre mandou .",Positivo
Eu não entendi uma coisa. No prato do Fabrizio só tinha o tomate de bom e no da Yuko tava tudo gostoso. Pq ele subiu?  #MasterChefBR,Negativo
Lua tá parecendo filha da Fátima #LuaBlancoNoEncontro #Encontro,Neutro
"Adorei Maiara e Maraisa no programa do Bial, maravilhosas! #ConversaComBial",Positivo
"Coloca esse frango no forno logo, @user. #masterchefbr",Negativo
@user que horas vc chega em Belém/Aeroporto? Quero ir lá bater uma foto com vc. #VideoShowAoVivo,Neutro
Amando cada pedacinho dessa entrevista com minha diva Fátima #VideoShowAoVivo,Positivo
O prato de hoje é esse vomito selado com esse gorfo verde etc #MasterChefBR,Negativo
Comida para passarinho #MasterChefBR,Neutro
Mayara e Maraysa Cantando Elis Regina no #conversacomBial manoooo 😍😍😍😍😍😍😍❤❤❤❤❤❤❤❤❤,Positivo
#ConversaComBial poderia interagir com o público! #UmaIdeia #SóAcho,Negativo
Vamos tomar um café com notícia boa? É no #MaisVoce,Neutro
"#MasterChefBR amo esse programa.! Ana Paula me manda um bjo, gosto muito de vc.",Positivo
A Ana Maria está apresentando o #MaisVoce ou o Note e Anote? Kkkkk,Negativo
Me avisem quando começar A PRÉVIA? #MasterChefBR,Neutro
"Isso sim é exclusivo, Carlos Alberto vai virar youtuber.. 🙌🙌 @user #TheNoite #APraçaéNossa",Positivo
"#MasterChefBr vai Fogaça, vai caralho ~Carosella Voice",Negativo
Flora e Donatela depois de 40 anos cantando Beijinho Doce na Rede Globo #Encontro,Neutro
"O poeta tem um olhar sobre o mundo que às vezes muitas pessoas não tem. O olhar crítico e filosófico ao seu redor, sobre tudo... ❤ #Encontro",Positivo
Fala sério só tá saindo o povo massa do #MasterChefBR 😭,Negativo
@user   Sophia Abrahão  Como  foi a participação do Sérgio malheiros   #altashoras,Neutro
Emocionante a homenagem que a galera do #TheNoite com @user estão fazendo para o #CarlosAlbertoNóbregaNoTheNoite,Positivo
Acabou o jogo mudei pro #MasterChefBR e tô tentando entender o programa mas tamo aí!,Negativo
‶Dia de Grêmio‶ ‶FELIZ DIA DAS MÃES‶ ‶HOJE TEM PALMEIRAS‶ #AltasHoras #EstamosJuntosVasco,Neutro
Impressionante como #MasterChefBR só melhora a cada temporada.O episódio de ontem foi o melhor de todos!,Positivo
"Minha opiniao sobre o #ConversaComBial de hoje: um festival de clichês, tá muito chato. E a terceira vez que assisto, este é o pior de todos",Negativo
Só acho que a Sophia deveria desfilar hoje. #videoshowaovivo,Neutro
"'Não importa se é ateu ou católico, se somos todos bem intencionados, tds queremos o bem da humanidade"" Essa padre 😍#ConversaComBial",Positivo
ESSE SERTANEJO QUE TÁ NA FÁTIMA PARECE COM AQUELES DE CABELO ROSA DA DIVA DA DEPRESSÃO #ENCONTRO,Negativo
"22h45 - Globo 21.5, SBT 8.8, RecordTV 7.6, Band 3.9 #MasterChefBR",Neutro
a mãe do Serginho era fofa e lgl ah gente #AltasHoras,Positivo
"#Encontro rouba 3min, todo dia do jornal local. coloco na globo 10min depois da 12h pra n corre riscos. prefiro desencontrar #GloboGolpista",Negativo
Gente eu achei que acordei bêbado ainda do role de ontem e a Nivea Stelman tinha engordado. Essa mulher Roberta é a cara dela #EDeCasa,Neutro
@user jogando torta no povo Socorro que maravilhoso kkkkkk #VideoShowAoVivo,Positivo
É muito vergonhoso ver que os participantes não conhecem quase nada da culinária do Norte!  #MasterChefBR,Negativo
mano Maiara KKKKKKKKKKK #ConversaComBial,Neutro
#MasterChefBR Hj é dia de preparar algo  pra comer na hora do programa #FomeSempre😋💕,Positivo
"""Parem com essa tradição maldita de culpar a vítima."" #Encontro",Negativo
Meu pai tá na TV #McCatra #TheNoite 😘,Neutro
"O Vitor não vai sair por falta de torcida, isso é certeza! #MasterChefBR",Positivo
O DANILO DO HIPERTENSÃO DE 2010 NO MASTERCHEFF AHHHHH #MasterChefBR,Negativo
Estrogonofe de sardinha é uma iguaria mto apreciada no meio universitário #MasterChefBR,Neutro
"Acabou, amei o programa mais uma vez você @user lacrou muito sucesso, continue assim te amo #VideoShowAoVivo",Positivo
fui tombada achei eles iriam cantar eu era #Encontro,Negativo
Hoje no #MasterChefBR os participantes irão passar por uma prova de resistência onde vão experimentar o nhoque de abóbora da Ana Maria Braga,Neutro
Quero o Thomas no #AltasHoras toda semana! 😄 Bebê mais lindo!!!! 😍,Positivo
"Sem noção Yuko colocar essa quantidade de tempero na almôndega, se eu fosse capitã ficaria putíssima #MasterChefBR",Negativo
#videoshowaovivo pq o Ota fica olhando pro lado ?,Neutro
Como é bom ouvir o @user! Bom seria se todos os religiosos tivessem essa sabedoria e discernimento! #ConversaComBial,Positivo
"""homem que é homem não lava louça""  Se piroca lavasse louça toda mulher ia querer ter um macho bb #encontro",Negativo
Foi só eu falar que o Valter foi destaque positivo #MasterChefBR,Neutro
Respeita que o cara é foda #TheNoite,Positivo
Acarajé de SUSHI! AH VAO DORMI PQP #MaisVoce,Negativo
@user Passar roupa é facio #maisVoce,Neutro
#Conversacombial o talkShow q vc respeita! #Bemassim,Positivo
"Aff Ana Maria, foca mais na carreira da Vivianne Pasmanter, mal conversa com ela, que bosta.  #MaisVoce",Negativo
#encontro com Fátima Bernardes,Neutro
"Se for comparar, a Fátima quase sempre teve os cortes de cabelo parecidos com o da Celine Dion. Duas rainhas ❤ #VideoShowAoVivo",Positivo
"n era pro Vitor B ter saído, uns dos meus fav :( to triste #MasterchefBr",Negativo
#TheNoite @user tô fazendo acumpuntura junto com a placa mio relaxante odontológicaAcumpuntura está associada à várias disciplinas,Neutro
JAMAIS TIRE ESSE TRIO FOGAÇA JACQUIN CAROSELLA É TUDO QUE PEÇO #MasterChefBR,Positivo
Rever cenas da Marieta Severo dá uma saudade da dona Nenê de #AGrandeFamília! #VídeoShowAoVivo,Negativo
@user  hj vc não sai #MasterChefBR,Neutro
"eu gosto tanto do memoria nacional porque eu tenho a oportunidade de ""conhecer"" tanta gente #VideoShowAoVivo",Positivo
Mta emoção no #Encontro @user @user Como sempre o tema #adoção nos transborda o coração! #amorPraSempre,Negativo
#MaisVocê ajude uma pessoa friorenta ganhar o pijama da @user da RT p/ q meu tt chegue até ela,Neutro
@user Mariana Xavier é muito parecida com a mãe Fabiana Carla. Incrível! #VideoShowAoVivo @user,Positivo
#MaisVoce NAO QUERO !,Negativo
é a Fátima Bernardes ela acabou de postar KKKKKKKKKKKKKK KKKKKKKKKKKKKK #VideoShowAoVivo,Neutro
Augusto Cury MARAVILHOSOOOOOO!!!!   Melhor #ConversaComBial,Positivo
"#AltasHoras quem é esse de preto, achando que é o jacaré, dançando na platéia as músicas do tchan kkkkkkkkk",Negativo
AnaMaria de Unicórnio no dia q Camila Cabello lança música n pode ser coincidência😂 #ihavequestions #CryingInTheClubMusicVideo #MaisVoce,Neutro
Entrevista foda!! Esclarece muita coisa. Sensacional!! @user #TheNoite,Positivo
Quase não tem sal mas tá bem temperado... será ?#MasterChefBR,Negativo
#VídeoShowAoVivo Otaviano. Voce lembra de mim sou eu maria Cristina sou eu eu mesma  dei meu segundo livro para você e Vídeo pera mim,Neutro
"Pelo menos  a @user chegou atrasada e linda, eu chego atrasada parecendo um zumbi #VideoShowAoVivo",Positivo
Se fosseu eu nesses 5 minutos é que eu ia começar a fazer e ainda conseguiria empratar #MasterChefBR,Negativo
#VideoShowAoVivo em vez de nub podia ser nudes!!!!,Neutro
@user Maiara me emprega? hahah #ConversaComBial.,Positivo
Esse #MasterChefBR virou um programa para intrigas 🙄🙄,Negativo
"@user ,vc já pode fazer maratona  Padre Fábio de Melo no  #ConversaComBial,grata.",Neutro
Agora tem ator lindo Charlie Hunnam 🎬😘 no #TheNoite com @user no @user. #CharlieHunnamNoTheNoite,Positivo
"Pior coisa é você passar por isso com 12 anos e sua mãe n acreditar em você.. ""Castigo pra pedofilo tem que ser cadeia perpétua ""😠 #Encontro",Negativo
"Vanessa da Mata não tem só ""Ai ai ai"" de música, mas é inevitável ela ir num programa e não cantar. Um hino, né, mores? #AltasHoras",Neutro
Rodrigo Santoro pleno e maravilhoso. Um orgulho nacional ❤ #conversacombial,Positivo
Ver o #Masterchefbr dessa semana me fez chorar muito 💔,Negativo
Aqui na região de Campinas fala-se juju para esse sacolé #VídeoShowAoVivo,Neutro
"#Encontro.  D. Ivonete, mãe  de Manoel, super mãe!",Positivo
Esse gordinho é a peste viu #MasterChefBR,Negativo
Minha mãe sempre fazia Macarrão com sardinha #MasterChefBR,Neutro
O filho do Serginho é um encanto #Altashoras,Positivo
"#VideoShowAoVivo povo idolatra uma exBBB que se ñ fosse por eles ela nem existiria, confundem beleza de Sophia com talento de apresentar 😣😣😣",Negativo
Consolidados - SBT (09/05):  #TheNoite 3.3 #SBTNotícias I 2.5 #SBTNotícias II 1.9,Neutro
"Otaviano falando cuiabano 😂😂😂😂😂 gente nos falamos assim meixmo, votê  #VideoShowAoVivo",Positivo
Coitado do @user  #TheNoite,Negativo
Tem um monte de menino que usa personagem feminina em jogos #Encontro,Neutro
@user no #Encontro !! Agora acredito que vá ao ConversaComBial @user @user,Positivo
COMO ASSIM O VITOR SAIU??????? NAOOOOOO #MasterchefBR,Negativo
Globo Recife (17/05) #VideoShowAoVivo 19.6 #NETV2 33.4 #JN 32.7 #Futebol 38.2 #JornalDaGlobo 22.3 #ProfissãoReporter 15.4,Neutro
O cabelo mais famoso do Brasil #VideoShowAoVivo,Positivo
Eita que hoje está pegando fogo! Literalmente! Kkkk #MasterChefBR,Negativo
nao sei pra quem torcer nao quero que o vitor saia mas tbm quero que a yuko fique aaaaaaaaaaaa #MasterChefBR,Neutro
#MasterChefBR Estou apaixonado pela Paola SIM ❤,Positivo
"#masterchefbr olá Mírian, gostaria de dizer que ninguém gosta de você",Negativo
Quem autorizou o mezanino participar da regressiva? #MasterChefBR,Neutro
#VideoShowAoVivo A FORÇA DO QUERER MELHOR NOVELA PARA QUEBRAR TABUS,Positivo
"Percebo q está visão é bastante psiquiátrica e pouco psicológica #ConversaComBial não curti tantas sugestões, diagnósticos e recomendações",Negativo
#MaisVoce certamente que tem coisas mais importante que o dinheiro,Neutro
O melhor #ConversaComBial eveeerrr!!!,Positivo
Morrendo de medo do avental azul  #MasterChefBR,Negativo
"Eai, Vamo se da uns obrigado por tudo   obrigado por tudo :bj #encontro #QuartaDetremurasdv",Neutro
Adoooro 'É o tchan' #altashoras,Positivo
Ranço  desses macho ranço #Encontro,Negativo
#MasterChefBR vai começar,Neutro
QUE LINDOOOOOO O #DomingoLegal,Positivo
Um salário do Guerrero paga 3 shows da Maiara e Maraisa. Flamengo podia ver isso.  Haja sofrencia no sofá.  @maioralvinegro #ConversaComBial,Negativo
Fátima Bernardes foi picada pelo ryca vírus #VideoShowAoVivo,Neutro
Adoro a sinceridade da Maiara @user #ConversaComBial #MaiaraeMaraisaNoBial,Positivo
Nem adianta chorar pq n convence os jurados não #MasterChefBR,Negativo
A filha de Carolina Kasting é a cara da mãe😱 #Encontro,Neutro
"Eu sou ""meseira"" e nem sabia!!!! #meseira #MaisVoce",Positivo
Nunca vamos merecer ver o filho da Sandy? #Encontro,Negativo
"Bobby azul foi hospitalizado e não passa bem, sua equipe tbm não #MasterChefBR",Neutro
Vou comentar sobre o #MasterChefBR no tt SIM e quem n gostou me processa,Positivo
"Se eu fico tenso de fazer um ovo com minha mãe me olhando, imagina cozinhar pra esse tanto de gente? Eu ia ter um treco #MasterChefBR",Negativo
A paolla de costas kkkk sou eu agora #MasterChefBR,Neutro
